,year,month,sector,floor_size,district,elevation,floors,built,tmp_min,tmp_mean,cost,source,total_size,cost_per_meter
1751,2005,3.0,5,601.0,1,19.0,15,1934,16.8,5868.76,5868.76,2,9015.0,0.6509994453688297
1752,2013,4.0,1,529.0,8,117.0,2,1938,19.0,1507.98,1507.98,1,1058.0,1.42531190926276
1753,2010,6.0,2,299.0,6,37.0,5,1936,24.5,4851.541864684603,4851.541864684603,1,1495.0,3.245178504805754
1754,2009,11.0,1,157.0,6,12.0,3,1921,12.6,775.45,775.45,1,471.0,1.6463906581740977
1755,2013,10.0,5,1203.0,8,172.0,17,1963,15.4,20662.34,20662.34,3,20451.0,1.010333968999071
1756,2008,9.0,2,243.0,8,19.0,6,1991,20.5,1501.16,1501.16,3,1458.0,1.0296021947873801
1757,2014,2.0,5,1203.0,8,172.0,17,1963,13.4,26604.3,26604.3,1,20451.0,1.300880152559777
1758,2009,6.0,2,411.0,4,172.0,2,1949,25.4,703.3,703.3,2,822.0,0.855596107055961
1759,2006,12.0,1,551.0,1,203.0,3,1927,8.9,2851.09,2851.09,1,1653.0,1.7247973381730188
1760,2007,6.0,4,2362.0,6,117.0,6,2007,20.1,8290.62,8290.62,3,14172.0,0.5850000000000001
1761,2005,6.0,2,599.0,1,337.0,2,1946,23.6,982.67,982.67,2,1198.0,0.8202587646076794
1762,2007,5.0,2,1919.0,3,37.0,6,1962,23.1,886.62,886.62,2,11514.0,0.07700364773319437
1763,2007,9.0,5,943.0,8,37.0,7,1925,19.7,4851.541864684603,4851.541864684603,3,6601.0,0.7349707415065297
1764,2009,6.0,2,837.0,5,203.0,3,1934,23.9,2658.18,2658.18,3,2511.0,1.0586140979689367
1765,2012,4.0,1,5947.0,6,12.0,2,1996,21.1,11872.59,11872.59,2,11894.0,0.9981999327391963
1766,2008,2.0,5,1342.0,6,19.0,5,1944,13.9,3120.15,3120.15,2,6710.0,0.465
1767,2010,4.0,1,129.0,1,337.0,2,1952,18.0,270.41,270.41,2,258.0,1.0481007751937985
1768,2006,6.0,5,976.0,3,19.0,26,2001,24.9,20486.04,20486.04,3,25376.0,0.8072998108448929
1769,2011,9.0,1,854.0,4,337.0,1,1936,20.7,1546.63,1546.63,1,854.0,1.8110421545667448
1770,2011,9.0,1,501.0,8,117.0,6,2009,21.9,4431.45,4431.45,3,3006.0,1.474201596806387
1771,2013,2.0,1,320.0,2,203.0,5,1944,14.7,1374.91,1374.91,2,1600.0,0.85931875
1772,2012,10.0,1,239.0,7,117.0,6,1959,13.9,1359.85,1359.85,2,1434.0,0.9482914923291492
1773,2012,4.0,5,1210.0,1,117.0,7,2004,18.4,9960.72,9960.72,1,8470.0,1.176
1774,2007,6.0,2,812.0,7,337.0,3,2008,24.2,2292.67,2292.67,2,2436.0,0.9411617405582923
1775,2009,5.0,1,312.0,4,172.0,3,1959,22.3,812.45,812.45,2,936.0,0.8680021367521368
1776,2010,5.0,3,623.0,1,51.0,26,1999,22.8,13076.65,13076.65,3,16198.0,0.8073002839856772
1777,2013,5.0,2,399.0,5,12.0,4,1975,20.2,2439.96,2439.96,1,1596.0,1.528796992481203
1778,2006,8.0,3,394.0,1,37.0,11,1940,24.4,2738.22,2738.22,3,4334.0,0.63179972311952
1779,2005,4.0,5,741.0,2,55.0,9,2004,20.7,4320.85,4320.85,2,6669.0,0.64790073474284
1780,2012,5.0,5,1296.0,3,12.0,20,2008,21.0,15466.46,15466.46,3,25920.0,0.5966998456790124
1781,2012,10.0,2,338.0,4,117.0,5,2007,14.4,2031.15,2031.15,3,1690.0,1.2018639053254438
1782,2013,1.0,2,594.0,8,203.0,3,1936,8.9,811.39,811.39,2,1782.0,0.45532547699214365
1783,2009,2.0,2,585.0,8,12.0,3,1924,13.4,987.12,987.12,2,1755.0,0.5624615384615385
1784,2008,3.0,2,243.0,8,19.0,6,1991,17.7,1781.23,1781.23,1,1458.0,1.2216941015089164
1785,2009,5.0,5,474.0,2,51.0,26,1992,21.2,11631.39,11631.39,3,12324.0,0.9437999026290165
1786,2009,2.0,1,975.0,2,12.0,3,1994,12.1,2792.79,2792.79,2,2925.0,0.9548
1787,2014,10.0,1,624.0,6,55.0,6,1978,19.5,7044.71,7044.71,1,3744.0,1.8815998931623932
1788,2005,8.0,1,306.0,6,337.0,5,1989,22.6,1477.98,1477.98,1,1530.0,0.966
1789,2007,1.0,1,317.0,8,51.0,2,1976,9.9,958.49,958.49,3,634.0,1.511813880126183
1790,2007,5.0,3,177.0,5,337.0,25,1947,23.4,2972.78,2972.78,3,4425.0,0.6718146892655368
1791,2014,10.0,5,529.0,2,117.0,26,1989,16.4,14493.31,14493.31,3,13754.0,1.0537523629489602
1792,2007,10.0,1,372.0,6,55.0,3,1997,17.2,1399.91,1399.91,1,1116.0,1.254399641577061
1793,2009,2.0,4,371.0,5,-7.0,6,1953,14.4,1537.32,1537.32,3,2226.0,0.6906199460916441
1794,2009,1.0,1,589.0,2,12.0,2,1956,8.4,2336.59,2336.59,1,1178.0,1.9835229202037352
1795,2008,8.0,5,921.0,6,51.0,27,1979,18.4,15517.01,15517.01,3,24867.0,0.6240000804278764
1796,2005,11.0,5,577.0,6,203.0,3,1941,9.4,1877.16,1877.16,3,1731.0,1.0844367417677643
1797,2006,7.0,3,3228.0,3,-7.0,5,1944,25.4,972.66,972.66,2,16140.0,0.0602639405204461
1798,2008,1.0,5,1292.0,1,37.0,5,1992,9.4,4415.73,4415.73,2,6460.0,0.6835495356037151
1799,2009,2.0,4,497.0,3,51.0,6,1957,8.8,1871.78,1871.78,3,2982.0,0.6276928236083166
1800,2005,9.0,1,243.0,8,19.0,2,1983,21.9,341.17,341.17,3,486.0,0.7019958847736626
1802,2014,10.0,2,425.0,5,-7.0,4,1932,17.5,1598.07,1598.07,2,1700.0,0.9400411764705882
1803,2009,7.0,1,589.0,2,12.0,2,1956,25.6,1124.75,1124.75,2,1178.0,0.9547962648556876
1804,2006,10.0,2,493.0,2,51.0,2,1993,15.5,1384.76,1384.76,3,986.0,1.404421906693712
1805,2007,2.0,1,442.0,1,172.0,5,1953,13.9,4128.59,4128.59,3,2210.0,1.8681402714932127
1806,2009,7.0,3,661.0,5,-7.0,12,1938,25.9,4359.95,4359.95,3,7932.0,0.5496659102370146
1807,2005,4.0,1,439.0,3,19.0,5,1958,19.0,3252.46,3252.46,1,2195.0,1.48175854214123
1808,2008,9.0,2,337.0,8,203.0,1,1940,20.7,216.63,216.63,2,337.0,0.6428189910979228
1809,2006,8.0,1,225.0,6,19.0,23,1946,22.3,4238.32,4238.32,3,5175.0,0.818999033816425
1810,2008,4.0,5,356.0,1,55.0,25,1952,21.4,9469.6,9469.6,1,8900.0,1.064
1811,2007,4.0,3,3228.0,3,-7.0,5,1944,21.9,851.08,851.08,2,16140.0,0.05273110285006196
1812,2011,2.0,1,425.0,8,117.0,3,1956,13.9,677.3,677.3,2,1275.0,0.5312156862745098
1813,2012,3.0,5,460.0,3,12.0,16,1981,16.7,451.76,451.76,2,7360.0,0.0613804347826087
1814,2011,3.0,1,588.0,2,12.0,4,1963,11.2,2357.97,2357.97,2,2352.0,1.0025382653061223
1815,2008,5.0,3,258.0,3,51.0,9,1962,20.5,1467.04,1467.04,3,2322.0,0.6318001722652885
1816,2007,5.0,1,339.0,1,37.0,4,2009,22.3,1174.07,1174.07,2,1356.0,0.8658333333333332
1817,2006,1.0,2,439.0,1,19.0,6,1989,8.6,2263.45,2263.45,2,2634.0,0.8593204252088078
1818,2012,9.0,3,350.0,3,19.0,22,1963,22.1,367.36,367.36,2,7700.0,0.04770909090909091
1819,2012,7.0,2,594.0,8,203.0,3,1936,25.7,2781.8,2781.8,1,1782.0,1.5610549943883278
1820,2010,3.0,1,215.0,4,37.0,6,1981,18.0,1119.72,1119.72,2,1290.0,0.868
1821,2006,2.0,2,399.0,5,12.0,4,1975,10.1,1658.24,1658.24,2,1596.0,1.0389974937343358
1822,2012,6.0,5,529.0,2,117.0,26,1989,22.6,16944.93,16944.93,1,13754.0,1.2320001454122438
1823,2006,12.0,3,530.0,3,19.0,17,2007,6.3,9835.82,9835.82,3,9010.0,1.091655937846837
1824,2013,5.0,5,249.0,6,337.0,3,1940,22.7,416.83,416.83,2,747.0,0.5580053547523427
1825,2008,9.0,2,488.0,6,172.0,4,2006,21.3,2754.66,2754.66,1,1952.0,1.4111987704918032
1826,2013,6.0,2,594.0,8,203.0,3,1936,24.4,1002.31,1002.31,2,1782.0,0.5624635241301907
1827,2012,10.0,3,954.0,8,117.0,27,1943,17.7,10865.96,10865.96,2,25758.0,0.42184796956285425
1828,2005,6.0,3,1186.0,3,117.0,5,1999,27.3,4121.23,4121.23,3,5930.0,0.6949797639123102
1829,2013,12.0,3,486.0,2,-7.0,17,2006,4.3,9297.77,9297.77,3,8262.0,1.1253655289276205
1830,2007,4.0,1,290.0,2,-7.0,5,1981,17.7,2751.06,2751.06,1,1450.0,1.8972827586206895
1831,2008,10.0,2,471.0,8,117.0,3,2001,18.5,2205.77,2205.77,1,1413.0,1.5610544939844302
1832,2010,10.0,1,260.0,7,337.0,6,1929,18.8,2812.99,2812.99,1,1560.0,1.8031987179487179
1833,2013,5.0,5,423.0,7,37.0,4,1991,20.4,1732.18,1732.18,3,1692.0,1.0237470449172577
1834,2010,6.0,5,1418.0,5,12.0,20,1964,25.8,23385.66,23385.66,2,28360.0,0.8246001410437236
1835,2013,6.0,1,367.0,2,-7.0,6,1974,25.3,2102.47,2102.47,2,2202.0,0.9548001816530426
1836,2007,5.0,4,371.0,5,-7.0,6,1953,20.2,1132.92,1132.92,3,2226.0,0.5089487870619946
1837,2012,5.0,3,460.0,7,55.0,21,1967,24.1,8900.48,8900.48,3,9660.0,0.9213747412008281
1838,2011,5.0,4,833.0,2,117.0,4,1935,22.8,2045.18,2045.18,2,3332.0,0.6137995198079231
1839,2007,11.0,1,122.0,6,117.0,1,1997,14.6,239.12,239.12,1,122.0,1.96
1840,2011,4.0,2,156.0,3,-7.0,3,1978,16.8,31.34,31.34,2,468.0,0.06696581196581197
1841,2011,6.0,2,243.0,8,19.0,6,1991,25.5,741.97,741.97,2,1458.0,0.5088957475994513
1842,2010,9.0,2,565.0,5,117.0,5,2006,20.1,4491.61,4491.61,1,2825.0,1.589950442477876
1843,2011,8.0,5,656.6619098651926,3,55.0,15,1937,23.9,275.29,275.29,2,9849.92864797789,0.02794842580474071
1844,2013,9.0,1,615.0,6,172.0,5,1998,19.7,2936.01,2936.01,2,3075.0,0.9548000000000001
1845,2005,12.0,5,172.0,1,19.0,23,1947,9.4,2704.12,2704.12,2,3956.0,0.6835490394337714
1846,2008,4.0,3,648.0,8,172.0,29,1937,19.7,14307.37,14307.37,3,18792.0,0.7613542997020009
1847,2014,5.0,1,122.0,6,117.0,1,1997,23.0,159.87,159.87,3,122.0,1.3104098360655738
1848,2007,6.0,5,258.0,4,117.0,11,1950,22.8,3671.24,3671.24,1,2838.0,1.2936011275546158
1849,2005,5.0,4,240.0,3,37.0,5,1957,24.3,907.2,907.2,1,1200.0,0.756
1850,2014,6.0,5,460.0,3,12.0,16,1981,22.3,8531.71,8531.71,1,7360.0,1.1591997282608695
1851,2008,4.0,2,453.0,5,55.0,2,1937,21.5,986.16,986.16,2,906.0,1.088476821192053
1852,2005,10.0,2,451.0,5,203.0,4,1978,16.4,1785.09,1785.09,2,1804.0,0.9895177383592018
1853,2013,6.0,4,371.0,2,117.0,2,1945,24.7,417.49,417.49,2,742.0,0.562654986522911
1854,2010,7.0,5,976.0,3,19.0,26,2001,22.2,16923.25,16923.25,3,25376.0,0.6668998266078184
1855,2006,6.0,2,420.0,1,12.0,6,1925,25.4,3725.57,3725.57,1,2520.0,1.4784007936507937
1856,2011,1.0,2,857.0,8,37.0,6,1966,8.6,3029.91,3029.91,2,5142.0,0.589247374562427
1857,2013,9.0,2,599.0,1,337.0,2,1946,19.1,1690.62,1690.62,1,1198.0,1.4112020033388981
1858,2014,1.0,5,921.0,6,51.0,27,1979,10.7,25065.94,25065.94,1,24867.0,1.0080001608557525
1859,2008,3.0,1,488.0,2,55.0,5,1995,18.0,4208.51,4208.51,1,2440.0,1.724799180327869
1860,2008,4.0,4,323.0,5,117.0,3,1963,17.6,599.28,599.28,2,969.0,0.6184520123839009
1861,2007,3.0,1,1029.0,5,117.0,4,1956,17.0,4353.21,4353.21,3,4116.0,1.057631195335277
1862,2006,3.0,2,814.0,1,55.0,5,1935,15.2,4923.07,4923.07,1,4070.0,1.2095995085995086
1863,2011,1.0,1,5947.0,6,12.0,2,1996,8.9,20514.77,20514.77,1,11894.0,1.7247998991087943
1864,2006,5.0,4,320.0,8,37.0,3,1990,22.7,417.83,417.83,2,960.0,0.4352395833333333
1865,2009,7.0,1,460.0,7,55.0,21,1967,22.9,13437.45,13437.45,1,9660.0,1.3910403726708076
1866,2005,7.0,3,379.0,8,19.0,27,1941,26.2,10938.91,10938.91,1,10233.0,1.068983680250171
1867,2008,8.0,1,351.0,3,203.0,5,1946,23.7,137.1,137.1,2,1755.0,0.07811965811965811
1868,2011,4.0,3,379.0,8,19.0,27,1941,18.5,8137.18,8137.18,3,10233.0,0.7951900713378286
1869,2014,12.0,1,122.0,6,117.0,1,1997,10.8,116.49,116.49,2,122.0,0.9548360655737704
1870,2010,2.0,1,451.0,2,12.0,2,1981,11.4,1400.19,1400.19,1,902.0,1.5523170731707319
1871,2008,1.0,2,312.0,1,-7.0,1,1941,8.6,292.48,292.48,2,312.0,0.9374358974358975
1872,2007,6.0,1,596.0,1,337.0,6,1984,26.3,3709.74,3709.74,3,3576.0,1.0373993288590604
1873,2007,5.0,5,176.0,6,55.0,24,1972,23.6,2880.77,2880.77,2,4224.0,0.6820004734848485
1874,2005,4.0,5,399.0,5,37.0,15,1922,19.7,6404.91,6404.91,1,5985.0,1.0701604010025063
1875,2008,7.0,1,656.6619098651926,7,117.0,6,1966,22.8,13748.5,13748.5,1,3939.971459191155,3.4894922824701013
1876,2012,9.0,5,623.0,2,172.0,8,1974,21.5,7368.35,7368.35,1,4984.0,1.4784008828250401
1877,2010,11.0,1,213.0,1,172.0,3,1960,13.3,951.85,951.85,1,639.0,1.4895931142410015
1878,2007,7.0,2,599.0,1,337.0,2,1946,25.3,889.08,889.08,2,1198.0,0.7421368948247079
1879,2014,3.0,1,451.0,2,12.0,2,1981,16.8,861.23,861.23,2,902.0,0.9548004434589801
1880,2010,7.0,2,187.0,1,172.0,4,2002,24.3,1055.58,1055.58,1,748.0,1.4112032085561497
1881,2013,5.0,5,1203.0,8,172.0,17,1963,25.4,15951.78,15951.78,3,20451.0,0.78
1882,2010,11.0,1,813.0,3,12.0,4,1961,16.0,2769.71,2769.71,3,3252.0,0.8516943419434194
1883,2006,11.0,1,539.0,6,172.0,4,2009,10.8,3474.43,3474.43,3,2156.0,1.611516697588126
1884,2006,7.0,4,287.0,8,203.0,5,1923,22.7,480.44,480.44,2,1435.0,0.334801393728223
1885,2008,4.0,5,487.0,1,51.0,2,1934,20.5,665.78,665.78,2,974.0,0.6835523613963038
1886,2009,6.0,1,378.0,3,117.0,5,1922,23.0,1857.49,1857.49,3,1890.0,0.9827989417989418
1887,2011,4.0,1,489.0,6,37.0,2,1934,21.0,1014.58,1014.58,3,978.0,1.037402862985685
1888,2011,3.0,1,448.0,1,-7.0,6,1987,17.0,3516.78,3516.78,3,2688.0,1.3083258928571428
1889,2006,2.0,2,1013.0,4,117.0,6,1977,14.6,4069.83,4069.83,2,6078.0,0.6696001974333662
1890,2011,12.0,1,656.6619098651926,2,55.0,4,1997,9.3,2344.52,2344.52,3,2626.6476394607703,0.892590222143885
1891,2014,4.0,1,547.0,7,203.0,1,1979,21.6,491.41,491.41,2,547.0,0.8983729433272395
1892,2010,4.0,1,831.0,8,172.0,2,1933,20.3,2177.88,2177.88,3,1662.0,1.3103971119133575
1893,2008,1.0,5,623.0,2,172.0,8,1974,6.4,3739.0,3739.0,2,4984.0,0.7502006420545746
1894,2011,11.0,3,313.0,3,-7.0,7,1978,15.3,1779.83,1779.83,3,2191.0,0.8123368324965768
1895,2005,1.0,5,172.0,1,19.0,23,1947,9.8,5565.02,5565.02,3,3956.0,1.4067290192113246
1896,2007,6.0,1,1128.0,6,172.0,1,2008,24.9,2299.32,2299.32,1,1128.0,2.0384042553191493
1897,2009,10.0,3,800.0,7,203.0,2,1978,17.8,1129.39,1129.39,2,1600.0,0.70586875
1898,2010,1.0,2,1862.0,8,19.0,6,1945,8.8,6283.85,6283.85,2,11172.0,0.5624641962047977
1899,2012,4.0,1,290.0,2,51.0,4,2003,19.4,886.05,886.05,2,1160.0,0.7638362068965517
1900,2006,1.0,4,388.0,2,337.0,1,1941,6.2,466.07,466.07,1,388.0,1.2012113402061855
1901,2009,4.0,1,451.0,2,12.0,2,1981,20.0,775.11,775.11,2,902.0,0.8593237250554324
1902,2014,2.0,2,425.0,5,-7.0,4,1932,13.3,1595.73,1595.73,3,1700.0,0.938664705882353
1903,2013,10.0,2,442.0,5,337.0,5,1922,14.9,2069.59,2069.59,3,2210.0,0.9364660633484163
1904,2011,11.0,5,659.0,7,117.0,22,1920,10.2,19427.19,19427.19,3,14498.0,1.3399910332459648
1905,2014,4.0,5,487.0,1,51.0,2,1934,19.1,538.96,538.96,2,974.0,0.553347022587269
1906,2007,8.0,1,203.0,6,117.0,4,1953,23.6,1064.04,1064.04,3,812.0,1.3103940886699508
1907,2013,2.0,1,657.0,5,337.0,1,1964,11.4,984.33,984.33,1,657.0,1.4982191780821918
1908,2006,2.0,5,435.0,6,117.0,9,1990,10.5,4265.41,4265.41,3,3915.0,1.0895044699872285
1909,2013,11.0,3,648.0,8,172.0,29,1937,11.7,21044.94,21044.94,1,18792.0,1.1198882503192846
1910,2014,3.0,1,203.0,6,117.0,4,1953,18.0,1464.2,1464.2,1,812.0,1.8032019704433497
1911,2014,4.0,1,290.0,2,-7.0,5,1981,20.6,1915.91,1915.91,3,1450.0,1.3213172413793104
1912,2011,6.0,2,254.0,1,337.0,3,1963,23.2,625.04,625.04,2,762.0,0.820262467191601
1913,2013,1.0,1,599.0,8,337.0,1,1948,6.9,1043.49,1043.49,1,599.0,1.7420534223706177
1914,2005,9.0,1,488.0,2,55.0,5,1995,21.1,2446.2,2446.2,2,2440.0,1.0025409836065573
1915,2014,5.0,5,123.0,5,12.0,23,1963,23.4,1982.87,1982.87,2,2829.0,0.7009084482149169
1916,2009,2.0,1,239.0,7,117.0,6,1959,13.3,2635.46,2635.46,3,1434.0,1.8378382147838215
1917,2009,1.0,1,2080.0,2,117.0,6,2006,10.5,18296.68,18296.68,1,12480.0,1.4660801282051281
1918,2008,12.0,2,427.0,4,55.0,1,1946,8.4,641.57,641.57,3,427.0,1.502505854800937
1919,2007,1.0,2,493.0,2,51.0,2,1993,8.0,887.64,887.64,2,986.0,0.9002434077079108
1920,2013,4.0,5,943.0,8,37.0,7,1925,19.6,7467.05,7467.05,1,6601.0,1.1311998182093623
1921,2011,7.0,5,943.0,8,37.0,7,1925,26.3,8587.11,8587.11,1,6601.0,1.300880169671262
1922,2005,12.0,1,588.0,2,12.0,4,1963,10.4,4462.4,4462.4,1,2352.0,1.8972789115646258
1923,2009,10.0,3,460.0,7,55.0,21,1967,17.8,9518.19,9518.19,1,9660.0,0.9853198757763976
1924,2007,9.0,4,243.0,8,19.0,2,1983,22.2,329.86,329.86,1,486.0,0.678724279835391
1925,2010,1.0,1,1029.0,5,117.0,4,1956,10.2,6460.34,6460.34,1,4116.0,1.5695675413022352
1926,2010,1.0,1,615.0,6,172.0,5,1998,7.4,5544.84,5544.84,1,3075.0,1.8032000000000001
1927,2010,4.0,1,547.0,7,203.0,1,1979,20.3,1084.99,1084.99,1,547.0,1.983528336380256
1928,2010,9.0,1,941.0,3,117.0,4,1954,20.2,5046.17,5046.17,1,3764.0,1.3406402763018066
1929,2007,9.0,5,968.0,3,-7.0,3,1965,19.6,3512.68,3512.68,1,2904.0,1.2096005509641872
1930,2007,8.0,3,1085.0,5,37.0,7,1928,20.6,6763.86,6763.86,2,7595.0,0.8905674786043449
1931,2007,11.0,3,293.0,8,172.0,28,1972,12.1,3955.25,3955.25,2,8204.0,0.48211238420282787
1932,2010,8.0,1,656.6619098651926,4,172.0,3,1959,23.7,1618.08,1618.08,1,1969.9857295955776,0.8213663559543545
1933,2014,3.0,1,657.0,5,337.0,1,1964,17.0,986.01,986.01,2,657.0,1.5007762557077626
1934,2006,11.0,1,803.0,6,203.0,4,1964,12.3,5791.88,5791.88,1,3212.0,1.8032004981320051
1935,2005,10.0,1,435.0,6,203.0,6,1925,17.3,2831.85,2831.85,2,2610.0,1.085
1936,2011,9.0,2,1013.0,4,117.0,6,1977,19.5,4522.03,4522.03,2,6078.0,0.7439996709443896
1937,2011,11.0,3,317.0,6,203.0,28,1999,13.7,8835.8,8835.8,3,8876.0,0.9954709328526362
1938,2012,11.0,1,813.0,3,12.0,4,1961,14.6,4799.69,4799.69,3,3252.0,1.4759194341943418
1939,2009,4.0,5,1203.0,8,172.0,17,1963,21.2,9585.79,9585.79,2,20451.0,0.4687198669991688
1940,2011,4.0,1,975.0,2,12.0,3,1994,19.4,5297.29,5297.29,1,2925.0,1.8110393162393161
1941,2011,11.0,5,225.0,6,19.0,23,1946,13.8,3208.5,3208.5,2,5175.0,0.62
1942,2009,8.0,1,139.0,7,117.0,6,1928,23.7,2030.22,2030.22,1,834.0,2.43431654676259
1943,2008,3.0,2,1013.0,4,117.0,6,1977,18.7,5426.44,5426.44,2,6078.0,0.8928002632444882
1944,2010,3.0,1,547.0,6,37.0,5,1992,18.6,4717.33,4717.33,1,2735.0,1.724800731261426
1945,2007,3.0,3,679.0,2,37.0,4,1987,17.9,2237.18,2237.18,3,2716.0,0.8237039764359352
1946,2011,5.0,3,623.0,8,337.0,26,1993,23.1,12508.1,12508.1,3,16198.0,0.7722002716384739
1947,2008,2.0,1,547.0,7,203.0,1,1979,12.2,1134.3,1134.3,1,547.0,2.073674588665448
1948,2008,2.0,1,558.0,2,117.0,3,1938,15.7,2742.95,2742.95,1,1674.0,1.6385603345280764
1949,2008,11.0,1,451.0,2,12.0,2,1981,11.2,1260.85,1260.85,3,902.0,1.3978381374722837
1950,2012,11.0,4,625.0,2,51.0,1,1975,12.4,437.22,437.22,3,625.0,0.6995520000000001
1951,2006,1.0,2,1862.0,8,19.0,6,1945,9.8,15165.32,15165.32,1,11172.0,1.3574400286430361
1952,2005,8.0,3,954.0,8,117.0,27,1943,23.8,9831.11,9831.11,2,25758.0,0.3816721018712633
1953,2006,3.0,5,464.0,5,55.0,18,1947,14.7,6167.56,6167.56,3,8352.0,0.7384530651340997
1954,2013,9.0,1,975.0,2,12.0,3,1994,21.4,3072.07,3072.07,2,2925.0,1.050280341880342
1955,2007,4.0,2,451.0,5,203.0,4,1978,19.3,2096.05,2096.05,1,1804.0,1.1618902439024392
1956,2013,8.0,2,388.0,4,172.0,2,1936,21.5,838.92,838.92,3,776.0,1.0810824742268041
1957,2010,11.0,1,367.0,2,-7.0,6,1974,11.6,2102.47,2102.47,2,2202.0,0.9548001816530426
1958,2005,9.0,5,423.0,7,37.0,4,1991,22.4,965.12,965.12,2,1692.0,0.570401891252955
1959,2007,1.0,1,203.0,6,117.0,4,1953,6.9,1082.23,1082.23,1,812.0,1.3327955665024631
1960,2009,8.0,4,819.0,3,37.0,6,2006,24.8,2975.3,2975.3,3,4914.0,0.6054741554741555
1961,2010,8.0,1,451.0,2,12.0,2,1981,24.1,1555.77,1555.77,1,902.0,1.72480044345898
1962,2009,4.0,5,1218.0,5,172.0,23,1959,21.0,27124.28,27124.28,1,28014.0,0.96824016563147
1963,2011,7.0,5,659.0,7,117.0,22,1920,25.2,20540.77,20540.77,1,14498.0,1.4168002483101119
1964,2010,4.0,4,520.0,7,117.0,2,1964,17.2,898.0,898.0,3,1040.0,0.8634615384615385
1965,2006,5.0,1,575.0,6,19.0,5,1979,19.6,4282.6,4282.6,1,2875.0,1.4896
1966,2006,9.0,2,187.0,1,172.0,4,2002,19.7,654.3,654.3,3,748.0,0.8747326203208555
1967,2011,5.0,3,954.0,8,117.0,27,1943,23.9,8796.25,8796.25,2,25758.0,0.3414958459507726
1968,2005,11.0,3,464.0,3,12.0,3,2001,14.1,66.41,66.41,2,1392.0,0.04770833333333333
1969,2009,2.0,3,239.0,5,37.0,18,1998,12.2,5327.29,5327.29,1,4302.0,1.2383286843328685
1970,2007,6.0,1,1492.0,4,172.0,2,1991,21.8,3421.45,3421.45,3,2984.0,1.1465985254691688
1971,2008,11.0,2,545.0,5,19.0,4,2002,13.8,2472.61,2472.61,3,2180.0,1.134224770642202
1972,2011,7.0,1,339.0,1,12.0,1,1926,26.5,637.86,637.86,1,339.0,1.8815929203539823
1973,2006,11.0,1,813.0,3,12.0,4,1961,13.7,4688.31,4688.31,3,3252.0,1.4416697416974171
1974,2012,1.0,2,650.0,1,12.0,2,1999,8.4,2276.09,2276.09,3,1300.0,1.7508384615384616
1975,2014,8.0,5,956.0,2,51.0,13,2002,23.5,8899.69,8899.69,2,12428.0,0.7160999356292244
1976,2014,4.0,1,407.0,4,-7.0,4,1979,21.7,1100.0,1100.0,3,1628.0,0.6756756756756757
1977,2008,1.0,1,1554.0,4,37.0,1,1995,8.0,1483.76,1483.76,2,1554.0,0.9548005148005148
1978,2007,9.0,2,608.0,1,203.0,6,1950,21.7,4902.91,4902.91,1,3648.0,1.3439994517543858
1979,2007,4.0,1,657.0,2,19.0,5,1972,18.1,6515.86,6515.86,1,3285.0,1.9835190258751902
1980,2007,3.0,1,260.0,7,337.0,6,1929,13.9,3175.15,3175.15,3,1560.0,2.0353525641025643
1981,2014,2.0,1,1127.0,6,12.0,2,1936,13.7,4069.75,4069.75,3,2254.0,1.8055678793256433
1982,2013,6.0,2,254.0,1,337.0,3,1963,23.6,1024.13,1024.13,1,762.0,1.3440026246719161
1983,2006,7.0,2,451.0,1,337.0,5,1993,25.7,2110.68,2110.68,3,2255.0,0.9359999999999999
1984,2007,6.0,5,549.0,8,19.0,3,1972,26.3,845.5,845.5,2,1647.0,0.513357619914997
1985,2011,1.0,2,647.0,7,51.0,6,1995,10.1,6300.02,6300.02,1,3882.0,1.622879958784132
1986,2007,11.0,1,260.0,4,117.0,4,2009,13.9,1797.87,1797.87,1,1040.0,1.7287211538461538
1987,2005,11.0,1,252.0,8,337.0,5,1976,11.2,1995.44,1995.44,1,1260.0,1.5836825396825398
1988,2006,6.0,1,435.0,6,203.0,6,1925,25.0,4706.35,4706.35,1,2610.0,1.8031992337164753
1989,2014,6.0,1,553.0,4,12.0,2,2001,26.7,1268.14,1268.14,3,1106.0,1.1466003616636529
1990,2011,11.0,5,976.0,3,19.0,26,2001,13.2,25579.01,25579.01,1,25376.0,1.008000078814628
1991,2008,8.0,4,595.0,7,37.0,1,1999,23.6,286.36,286.36,2,595.0,0.48127731092436976
1992,2009,11.0,2,471.0,8,117.0,3,2001,12.7,832.61,832.61,2,1413.0,0.5892498230714791
1993,2010,7.0,4,349.0,6,172.0,3,1958,25.7,486.86,486.86,2,1047.0,0.4650047755491882
1994,2010,6.0,5,474.0,2,51.0,26,1992,25.0,16701.48,16701.48,1,12324.0,1.3551996105160662
1995,2010,2.0,3,228.0,1,55.0,22,1960,12.0,2644.99,2644.99,2,5016.0,0.527310606060606
1996,2013,7.0,5,976.0,3,19.0,26,2001,22.6,26857.96,26857.96,1,25376.0,1.0584000630517023
1997,2011,4.0,3,258.0,3,51.0,9,1962,21.0,104.95,104.95,2,2322.0,0.045198105081826014
1998,2012,11.0,1,1707.0,4,172.0,6,2006,13.3,14333.06,14333.06,1,10242.0,1.3994395625854326
